pair_id,participant_id,run,source_channel,source_time,control_time,recent_burst_count,exposed_post_outcome,control_post_outcome,source_pre_outcome
382,sub-01,3,P3-Cz,273.5555,269.30024149203285,0,0,1,0
383,sub-01,3,P3-Cz,274.29825,280.31061749906974,0,0,0,0
384,sub-01,3,Pz-O1,276.94325,284.40407509405514,0,1,0,0
385,sub-01,3,T5-P3,277.152,274.40003824606,1,1,0,1
386,sub-01,3,T5-C3,281.07825,259.4804292361459,0,0,1,0
387,sub-01,3,C3-Pz,281.42325,298.96353688631734,1,0,0,0
388,sub-01,3,C3-Pz,286.38825,281.75346941418576,1,0,0,1
389,sub-01,3,P3-Pz,289.4765,261.8094520340177,1,0,0,0
390,sub-01,3,Cz-Pz,291.46175,293.5630048539783,0,1,0,0
391,sub-01,4,C4-P4,0.69175,23.632994860148905,1,1,1,1
392,sub-01,4,Cz-Pz,0.93125,25.940895662449613,2,0,0,1
393,sub-01,4,C3-Pz,2.74925,21.258745881348858,0,1,0,0
394,sub-01,4,P3-O1,2.993,15.988881639705866,1,0,1,1
395,sub-01,4,Pz-O2,4.3895,7.309794767461131,0,0,0,0
396,sub-01,4,P4-Pz,5.16675,8.250982834411893,0,0,0,0
397,sub-01,4,F3-Fz,6.17275,27.15514845219033,1,0,0,1
398,sub-01,4,Cz-Pz,9.1145,20.80850475011056,0,0,0,0
399,sub-01,4,P3-Cz,9.4865,6.469941069074693,1,1,0,0
400,sub-01,4,T5-C3,9.8015,16.370488397796024,1,0,1,1
401,sub-01,4,P3-O1,15.58625,31.789211708928043,0,0,0,0
402,sub-01,4,Cz-Pz,16.4025,18.686121445560847,1,0,0,1
403,sub-01,4,Pz-O1,18.219,46.93851174929722,0,0,1,0
404,sub-01,4,P3-Pz,35.75625,7.929341928122348,0,0,0,0
405,sub-01,4,T3-P3,38.1315,59.31842809896016,0,0,0,0
406,sub-01,4,P3-O1,41.22375,23.85236413717512,0,0,0,0
407,sub-01,4,P3-Cz,41.56575,55.86536773069378,1,0,0,0
408,sub-01,4,T3-P3,42.80825,52.32663213391501,0,0,1,0
409,sub-01,4,P3-O1,45.3295,68.06196993378755,0,0,0,0
410,sub-01,4,P3-Cz,47.88875,19.934699848329334,0,0,0,0
411,sub-01,4,Cz-Pz,48.6505,53.73526126297173,0,0,0,0
412,sub-01,4,C3-P3,49.97675,28.60195124340816,0,0,0,0
413,sub-01,4,P4-Pz,50.703,23.30147354657485,1,1,0,0
414,sub-01,4,Fp1-F3,52.78425,57.606968578449845,1,0,0,1
415,sub-01,4,C3-Pz,60.66325,81.11094215725593,0,0,0,0
416,sub-01,4,P3-Cz,62.56725,78.88009295002024,0,0,0,0
417,sub-01,4,P4-Pz,63.85925,60.33655472332911,0,0,0,0
418,sub-01,4,C3-Pz,64.97975,56.481497101245935,1,0,1,1
419,sub-01,4,Pz-O2,69.50825,65.90376727286527,0,0,0,0
420,sub-01,4,C3-Pz,70.197,58.613465919935365,0,0,0,0
421,sub-01,4,P3-Cz,86.18875,79.87140529869032,0,0,1,0
422,sub-01,4,P3-Pz,91.53475,74.73220228023291,0,0,0,0
423,sub-01,4,Pz-O1,91.9405,118.53772035108766,1,0,1,0
424,sub-01,4,P3-O1,97.13,69.24988673653095,0,0,1,0
425,sub-01,4,T3-P3,99.2565,81.5057126188326,0,1,0,0
426,sub-01,4,C3-Pz,101.43625,119.04901055151274,1,1,1,1
427,sub-01,4,C3-P3,102.84625,111.78749731527311,0,0,0,0
428,sub-01,4,T5-C3,104.6905,93.48450326131712,0,0,0,0
429,sub-01,4,P3-O1,107.75875,95.55662585868289,1,1,1,0
430,sub-01,4,T5-C3,109.081,95.61493456779712,1,0,1,1
431,sub-01,4,C3-Pz,111.13875,97.03335816250838,0,0,1,0
432,sub-01,4,Pz-O1,114.37,139.51801774886124,0,0,0,0
433,sub-01,4,Cz-Pz,115.54125,87.44216272516988,1,0,0,1
434,sub-01,4,Cz-Pz,116.066,133.8662937632228,0,0,0,0
435,sub-01,4,Pz-O1,116.19025,90.27257981254023,1,0,0,0
436,sub-01,4,Fp2-Fz,118.894,105.30122770029386,0,1,0,0
437,sub-01,4,F3-C3,119.0845,125.90527858312188,1,1,0,1
438,sub-01,4,C3-P3,121.22375,138.43758968786523,0,0,0,0
439,sub-01,4,T5-P3,125.87825,142.4622504437559,0,0,1,0
440,sub-01,4,P3-Pz,126.53425,152.8449455953584,0,0,0,0
441,sub-01,4,Pz-O1,129.693,142.35932974536178,0,1,0,0
442,sub-01,4,T4-C4,130.541,135.5814233390035,0,0,1,0
443,sub-01,4,Pz-O2,132.4025,125.79989567411558,0,0,1,0
444,sub-01,4,Pz-O2,135.77225,144.16455783679896,0,0,0,0
445,sub-01,4,T3-P3,137.01975,125.77906838903733,0,0,0,0
446,sub-01,4,C4-Pz,139.888,124.70134012320912,0,0,1,0
447,sub-01,4,C3-P3,157.907,127.9728569188564,0,0,0,0
448,sub-01,4,Pz-O1,162.14625,135.96315289618764,1,0,0,1
449,sub-01,4,P3-O1,163.802,181.29156168305803,0,0,0,0
450,sub-01,4,P3-Cz,166.855,150.3166690799277,0,0,0,0
451,sub-01,4,T3-F3,167.4015,157.2124042654162,0,0,0,0
452,sub-01,4,P4-Cz,169.31075,153.35893355611077,0,0,1,0
453,sub-01,4,T5-P3,170.7165,187.11744132721114,0,0,0,0
454,sub-01,4,P3-Cz,172.015,199.3411778117445,0,1,0,0
455,sub-01,4,P4-Pz,172.45525,179.61973690483157,1,1,1,1
456,sub-01,4,Pz-O1,173.16025,148.4189145481666,1,0,0,1
457,sub-01,4,P3-O1,175.01675,149.57510661854727,0,0,0,0
458,sub-01,4,C3-P3,175.0465,164.45682565983827,1,0,0,0
459,sub-01,4,P3-O1,175.761,169.82839556510737,0,1,0,0
460,sub-01,4,Cz-Pz,176.86475,187.46220364695023,0,0,0,0
461,sub-01,4,Pz-O1,178.1895,165.35302076252287,0,0,0,0
462,sub-01,4,T5-P3,179.89175,202.75962282032802,0,0,0,0
463,sub-01,4,P3-Pz,188.8745,164.69784920076637,1,0,1,1
464,sub-01,4,Pz-O1,189.3585,204.9164783998418,1,0,0,0
465,sub-01,4,P4-Cz,190.25675,200.44939851577547,0,1,0,0
466,sub-01,4,C3-Fz,190.32075,160.38583747364498,1,1,0,1
467,sub-01,4,T5-P3,192.937,166.59220054942872,0,0,0,0
468,sub-01,4,Pz-O1,194.8895,209.16235666360566,0,0,0,0
469,sub-01,4,T3-T5,196.3435,201.9841998605013,0,0,0,0
470,sub-01,4,Cz-Pz,198.3085,196.1964114516022,0,0,1,0
471,sub-01,4,P3-Pz,205.592,198.02121207539057,0,0,0,0
472,sub-01,4,Pz-O2,207.6225,187.253167058287,0,0,0,0
473,sub-01,4,F3-Fz,212.10225,200.9319118072318,0,0,0,0
474,sub-01,4,T4-T6,212.612,239.53922214209615,0,0,0,0
475,sub-01,4,C3-Pz,214.137,220.60967709343586,1,1,0,0
476,sub-01,4,F7-F3,214.35325,194.94253123531217,1,1,0,1
477,sub-01,4,T5-P3,214.73775,239.26503817690252,2,0,0,1
478,sub-01,4,Cz-Pz,215.44875,225.19276638239327,0,1,0,0
479,sub-01,4,C3-P3,215.5255,218.37137855077796,1,0,0,1
480,sub-01,4,P3-O1,219.749,231.5502102264434,0,0,0,0
481,sub-01,4,C3-Pz,221.12275,234.0241021565662,0,0,0,0
482,sub-01,4,Cz-Pz,222.5815,226.90371424030886,0,1,0,0
483,sub-01,4,Pz-O1,223.2745,216.83565918465516,1,0,0,1
484,sub-01,4,P4-Pz,223.59425,219.990109091776,1,0,1,0
485,sub-01,4,F3-Cz,233.01525,206.0948391235222,0,0,0,0
486,sub-01,4,T5-C3,234.89825,226.16499048533333,0,0,1,0
487,sub-01,4,T3-F3,236.337,250.09169570956198,0,1,0,0
488,sub-01,4,F7-F3,238.468,232.8675217444943,0,1,0,0
489,sub-01,4,P3-Cz,238.86125,245.54540439531843,2,0,0,1
490,sub-01,4,Cz-Pz,240.887,263.1796141166362,0,0,0,0
491,sub-01,4,P3-Pz,245.0905,259.44453412911867,0,0,0,0
492,sub-01,4,P3-Pz,245.32125,219.33936197475543,1,0,0,0
493,sub-01,4,Pz-O1,247.30525,231.0040683710416,0,0,0,0
494,sub-01,4,C4-Pz,252.087,268.4098718258541,1,1,0,1
495,sub-01,4,P3-Cz,252.546,237.92534754108794,1,0,0,1
496,sub-01,4,C3-P3,253.9755,225.99575874882123,0,0,1,0
497,sub-01,4,Cz-Pz,261.4175,231.74856011239982,0,0,0,0
498,sub-01,4,Pz-O1,265.568,256.60466933793975,0,0,0,0
499,sub-01,4,F3-Cz,269.46775,253.11626844884907,0,1,0,0
500,sub-01,4,T5-C3,269.575,249.91689727339102,1,0,0,1
501,sub-01,4,Cz-Pz,270.28025,249.22110428136867,0,1,1,0
502,sub-01,4,P3-O1,270.4,293.62459032820857,1,0,0,1
503,sub-01,4,T3-F3,273.041,244.1096757986137,0,0,1,0
504,sub-01,4,T3-P3,273.933,299.3442419685719,0,0,0,0
505,sub-01,4,T3-P3,275.68975,258.9950367469423,0,0,0,0
506,sub-01,4,P3-Pz,278.53075,250.55071968703635,0,0,1,0
507,sub-01,4,F4-Cz,279.03825,273.45754323813514,1,0,1,1
508,sub-01,4,Cz-Pz,279.6035,287.80713798280607,0,1,0,0
509,sub-01,4,F3-Cz,281.46975,275.17114293392643,0,0,0,0
510,sub-01,4,P3-Cz,282.39575,264.65052415630316,0,0,0,0
511,sub-01,4,P3-Cz,283.99525,263.8257187293166,0,0,0,0
512,sub-01,4,C4-Pz,288.504,286.0677403988093,0,0,0,0
513,sub-01,4,F3-Cz,291.17775,284.7692169573746,0,0,0,0
514,sub-01,4,T6-O2,292.2645,271.61371250010797,0,0,0,0
515,sub-01,4,T4-P4,293.51475,299.3663277298099,0,0,0,0
516,sub-01,4,P4-Pz,296.48425,293.6138929597751,1,0,0,1
517,sub-01,4,P3-O1,298.589,289.0082505814112,0,0,0,0
518,sub-01,5,P4-Cz,3.976,23.458142863282355,0,1,0,0
519,sub-01,5,T4-F4,4.4755,13.090992163793251,1,0,1,1
520,sub-01,5,P4-Cz,7.1305,20.077397189992567,0,0,0,0
521,sub-01,5,P3-Cz,7.61875,13.607576023959554,1,1,1,0
522,sub-01,5,C3-P3,12.62925,29.07331426361136,0,0,0,0
523,sub-01,5,C3-Pz,13.15775,29.806452900842622,0,0,0,0
524,sub-01,5,F3-Cz,14.68875,34.05101538629134,0,0,0,0
525,sub-01,5,T3-F3,16.00775,26.71753738292852,0,0,1,0
526,sub-01,5,C4-Pz,18.45525,5.972950658428019,0,0,1,0
527,sub-01,5,T5-P3,18.95775,39.67559012908181,0,0,0,0
528,sub-01,5,P3-Cz,24.4255,41.74195438977734,0,1,1,0
529,sub-01,5,C4-Pz,26.874,43.19056669555546,0,0,0,0
530,sub-01,5,C3-Pz,27.111,42.397842497260946,1,0,0,0
531,sub-01,5,F3-Cz,30.8845,43.70297021541059,0,0,0,0
532,sub-01,5,P3-Pz,32.90425,15.6484490566951,0,0,1,0
533,sub-01,5,Cz-Pz,35.91925,21.865185316932024,0,0,0,0
534,sub-01,5,Pz-O2,38.956,50.644024282664404,0,0,0,0
535,sub-01,5,C3-Pz,42.031,69.87341575552489,0,0,0,0
536,sub-01,5,C3-Pz,46.197,73.67524084168892,1,0,0,1
537,sub-01,5,T5-C3,46.231,59.318084486530324,2,0,0,1
538,sub-01,5,Pz-O1,47.884,26.429647285034694,0,1,0,0
539,sub-01,5,P3-Pz,53.026,64.68224248750835,0,1,0,0
540,sub-01,5,C3-Cz,54.47225,49.9422014523603,0,0,0,0
541,sub-01,5,Cz-Pz,59.27275,53.21323907048001,1,0,1,1
542,sub-01,5,P3-Pz,62.19275,69.70818510893164,0,0,0,0
543,sub-01,5,P4-Cz,64.101,68.23913049723306,1,0,0,1
544,sub-01,5,Pz-O2,68.84075,72.37442500693221,0,0,0,0
545,sub-01,5,C3-Pz,72.964,67.06087327261231,0,1,0,0
546,sub-01,5,F3-Cz,73.285,93.53583458961208,1,0,0,1
547,sub-01,5,Pz-O1,82.80975,78.36423517799005,0,1,0,0
548,sub-01,5,P3-O1,88.70375,106.97866663989385,0,0,0,0
549,sub-01,5,T5-P3,92.615,84.05668106609028,0,0,1,0
550,sub-01,5,T3-F3,96.3205,92.30912364745896,0,1,1,0
551,sub-01,5,Pz-O2,98.292,90.12832975347334,0,0,0,0
552,sub-01,5,F7-F3,101.2885,71.55611899009098,0,0,0,0
553,sub-01,5,Fp1-F3,102.7675,72.87207823770426,0,0,1,0
554,sub-01,5,P3-O1,106.28475,120.13116881640917,0,0,0,0
555,sub-01,5,C3-Pz,109.06675,106.67120590252406,1,1,0,1
556,sub-01,5,Pz-O2,115.189,129.87837418137383,0,0,1,0
557,sub-01,5,P3-O1,117.47675,95.42595082155508,0,0,0,0
558,sub-01,5,Pz-O1,117.59225,105.59301331489469,1,0,1,0
559,sub-01,5,Pz-O1,125.4215,142.4965177224255,0,0,0,0
560,sub-01,5,C3-Pz,126.95375,120.68468774860519,0,0,0,0
561,sub-01,5,Cz-Pz,127.093,109.74161242866857,1,0,0,0
562,sub-01,5,C3-Pz,127.3585,131.8151579263138,2,0,0,0
563,sub-01,5,T5-C3,129.99475,107.79918591413121,0,1,0,0
564,sub-01,5,C3-Pz,131.02225,138.43704007514359,0,0,0,0
565,sub-01,5,P3-Cz,131.5495,120.7329026082299,0,1,0,0
566,sub-01,5,C4-Pz,131.652,111.09019769110154,1,0,0,1
567,sub-01,5,Cz-Pz,132.67175,148.1126179839341,0,1,0,0
568,sub-01,5,P3-O1,133.78425,150.0888101795692,0,1,0,0
569,sub-01,5,T5-P3,134.66125,146.60293198226069,0,0,0,0
570,sub-01,5,Cz-Pz,135.333,124.55988848935456,0,1,0,0
571,sub-01,5,C3-Pz,136.672,110.96065429968831,0,0,1,0
572,sub-01,5,Pz-O1,137.2115,165.10170615043694,0,0,0,0
573,sub-01,5,Pz-O1,138.59825,147.8726008775366,0,0,0,0
574,sub-01,5,Pz-O1,140.1055,119.3724519565383,0,1,0,0
575,sub-01,5,T6-C4,140.79325,115.60380492294674,1,1,1,1
576,sub-01,5,P3-Pz,141.90675,113.21098303770394,0,0,1,0
577,sub-01,5,P3-Pz,142.773,129.7097698302213,0,0,1,0
578,sub-01,5,F8-C4,143.44975,114.37879341369747,0,1,0,0
579,sub-01,5,P4-Pz,144.569,139.2432405533238,0,0,0,0
580,sub-01,5,P3-Cz,152.30075,142.42392513153126,0,0,0,0
581,sub-01,5,P3-Cz,153.3455,174.8115150456805,0,0,0,0
582,sub-01,5,Pz-O2,154.338,167.33801948083266,0,0,1,0
583,sub-01,5,P3-Cz,157.45175,164.34668036549203,0,0,1,0
584,sub-01,5,C3-Pz,159.0115,145.62675197634505,0,0,0,0
585,sub-01,5,T3-F3,160.48025,154.10549528670202,0,0,1,0
586,sub-01,5,P3-Cz,161.168,175.78741642828683,0,0,0,0
587,sub-01,5,C4-Pz,162.223,139.8034051719091,0,0,0,0
588,sub-01,5,Cz-Pz,162.89725,145.7732753346752,0,0,0,0
589,sub-01,5,C3-Fz,163.7125,144.4358585155043,0,0,1,0
590,sub-01,5,F3-Cz,164.3945,145.8443267252926,0,1,0,0
591,sub-01,5,F7-C3,164.4895,137.14410282602304,1,0,1,1
592,sub-01,5,Pz-O2,166.2545,176.51562393390307,0,0,0,0
593,sub-01,5,P3-O1,168.206,185.87823968177537,0,0,1,0
594,sub-01,5,Pz-O2,168.81575,185.3360065858379,0,1,0,0
595,sub-01,5,T3-P3,171.6715,195.1715065177467,1,0,0,1
596,sub-01,5,P3-O1,172.10375,196.67823168424349,2,0,0,1
597,sub-01,5,C3-Pz,178.99025,202.0205224935204,1,0,0,1
598,sub-01,5,F7-F3,179.60825,175.88277804542687,0,0,0,0
599,sub-01,5,C4-Pz,182.34625,170.3588516096482,0,0,1,0
600,sub-01,5,P4-Cz,183.23525,178.0576718731521,0,0,0,0
601,sub-01,5,T4-T6,186.00825,168.11684197665062,0,0,1,0
602,sub-01,5,P3-Cz,190.419,197.50742789873394,0,0,0,0
603,sub-01,5,Pz-O1,194.63325,188.3544786065382,0,1,0,0
604,sub-01,5,Pz-O1,196.584,177.69426951857622,0,1,0,0
605,sub-01,5,F7-C3,196.6305,199.54770244738347,1,0,1,1
606,sub-01,5,F3-Cz,198.07275,220.57766582069883,0,0,0,0
607,sub-01,5,Cz-Pz,199.28525,206.09759219847783,0,0,1,0
608,sub-01,5,P3-Pz,201.176,174.8676648571861,0,0,0,0
609,sub-01,5,T3-P3,201.678,184.642001724282,0,0,0,0
610,sub-01,5,P3-O1,206.45325,230.37760939279158,0,0,0,0
611,sub-01,5,Cz-Pz,211.42525,236.61268807345056,0,0,0,0
612,sub-01,5,P3-Cz,213.1475,191.04333600154217,0,0,0,0
613,sub-01,5,P3-O1,216.37825,213.79621891467644,0,0,0,0
614,sub-01,5,P3-O1,217.585,241.9905984050221,0,0,0,0
615,sub-01,5,Cz-Pz,221.50825,214.27911684008072,0,1,0,0
616,sub-01,5,T3-P3,221.87875,217.9005299584089,1,1,0,1
617,sub-01,5,P4-Pz,221.91125,197.0771728340872,2,0,0,1
618,sub-01,5,Cz-Pz,222.04675,247.94850738012607,2,0,1,1
619,sub-01,5,P3-O1,222.7565,206.66753923349802,1,1,0,1
620,sub-01,5,T6-P4,244.85875,233.2366640795666,0,0,0,0
621,sub-01,5,T5-P3,248.30525,233.628225520416,0,0,0,0
622,sub-01,5,Pz-O1,250.634,258.8870324685343,0,0,1,0
623,sub-01,5,T5-P3,254.2685,242.46852148417676,0,0,0,0
624,sub-01,5,Pz-O1,255.363,262.2479400252961,0,0,1,0
625,sub-01,5,P3-Cz,255.9205,274.1983366114012,0,0,0,0
626,sub-01,5,P3-Cz,256.28775,252.8435227566748,1,0,0,0
627,sub-01,5,C3-Pz,257.8695,229.74339323860357,0,0,0,0
628,sub-01,5,T5-P3,259.2035,235.25355699896735,0,0,0,0
629,sub-01,5,T3-P3,260.12225,242.56504328067015,0,1,0,0
630,sub-01,5,Pz-O1,260.17375,262.81215693209913,1,0,0,1
631,sub-01,5,C3-P3,260.86175,275.4768645543264,0,0,0,0
632,sub-01,5,T5-P3,261.34075,271.40704804219797,1,0,0,0
633,sub-01,5,C3-Pz,263.671,247.39130997366777,0,0,1,0
634,sub-01,5,T5-C3,264.13325,283.27344651986635,1,0,0,0
635,sub-01,5,C3-Pz,264.2105,292.41983056937505,1,0,0,0
636,sub-01,5,C3-P3,266.4815,271.749203367008,0,0,1,0
637,sub-01,5,T5-C3,267.8125,248.37886912573776,1,0,0,1
638,sub-01,5,P3-O1,270.008,242.34053781361018,0,0,0,0
639,sub-01,5,Pz-O2,271.11,241.76576027654664,0,0,0,0
640,sub-01,5,Pz-O2,272.1255,265.22030887697036,0,0,0,0
641,sub-01,5,P3-O1,275.93125,249.445093224831,0,0,0,0
642,sub-01,5,T3-P3,276.982,294.7448199060162,0,0,0,0
643,sub-01,5,T3-F3,277.26625,292.79963037005183,1,0,0,0
644,sub-01,5,T3-C3,278.28075,288.03124204694933,0,0,1,0
645,sub-01,5,Cz-Pz,279.98925,264.719092005413,0,1,0,0
646,sub-01,5,T5-P3,280.0195,268.9264407396574,1,0,1,1
647,sub-01,5,P4-Pz,282.1135,296.8599497342324,0,0,1,0
648,sub-01,5,T5-P3,284.08975,294.5392903585459,0,0,0,0
649,sub-01,5,Cz-Pz,288.4175,293.9357925914499,0,1,1,0
650,sub-01,5,P3-O1,288.5165,268.9973818727095,1,0,1,1
651,sub-01,5,T5-P3,292.38125,295.69324663468035,0,0,0,0
652,sub-01,5,C3-P3,298.54425,296.4243313022778,0,0,0,0
653,sub-01,6,P4-Pz,1.5395,21.960469879367853,0,0,0,0
654,sub-01,6,P3-O1,8.89175,10.981565339185153,0,0,1,0
655,sub-01,6,F4-Cz,11.02275,38.08045070679458,0,0,0,0
656,sub-01,6,C4-Pz,14.92125,32.950958122085844,0,0,0,0
657,sub-01,6,C3-P3,15.53875,36.623853753447364,0,1,1,0
658,sub-01,6,Pz-O1,15.62275,21.050197736453075,1,0,0,1
659,sub-01,6,C3-Pz,17.63925,24.459670779151683,1,0,1,1
660,sub-01,6,C3-Fz,18.59825,33.45520702497225,0,0,0,0
661,sub-01,6,T5-C3,20.622,13.858516642761796,0,0,1,0
662,sub-01,6,Pz-O1,21.2635,17.214440663733132,0,0,1,0
663,sub-01,6,T5-P3,23.6015,33.801211499131846,0,0,0,0
664,sub-01,6,P3-Pz,24.31025,6.606125957781142,0,1,0,0
665,sub-01,6,T3-F3,24.54975,19.784333984020257,1,0,0,1
666,sub-01,6,F3-Fz,25.73625,10.28186598505824,0,0,0,0
667,sub-01,6,T3-F3,31.457,24.053715630500374,1,0,1,1
668,sub-01,6,P3-O1,35.501,7.868726185237978,0,1,1,0
669,sub-01,6,F3-Cz,35.52775,53.34294416855736,1,1,1,1
670,sub-01,6,P3-Pz,35.61925,15.916822961527043,2,0,0,1
671,sub-01,6,F3-Cz,37.121,7.157526209429285,0,0,0,0
672,sub-01,6,P4-Pz,41.26825,32.24268798932819,0,0,0,0
673,sub-01,6,P3-O1,42.583,47.00455749487077,1,0,1,1
674,sub-01,6,C3-P3,44.27575,16.481295923885675,0,0,0,0
675,sub-01,6,Pz-O1,46.94725,23.50371080329264,0,1,1,0
676,sub-01,6,C3-Pz,48.18025,39.27107810023813,0,0,0,0
677,sub-01,6,P4-Pz,50.95475,57.45788814462081,0,0,0,0
678,sub-01,6,T5-P3,52.50025,62.25989874555903,0,0,0,0
679,sub-01,6,P3-Pz,52.9255,63.272924172743416,1,0,0,0
680,sub-01,6,C3-Pz,58.4495,86.01954963824093,1,0,0,1
681,sub-01,6,P3-O1,64.189,41.10057546741545,0,0,1,0
682,sub-01,6,T5-P3,64.6445,91.96651560256595,1,0,0,0
683,sub-01,6,Pz-O1,67.14125,61.16004163557924,0,0,0,0
684,sub-01,6,T5-P3,69.6045,42.399294937064305,1,0,0,0
685,sub-01,6,T3-T5,71.865,43.21369143647087,0,1,0,0
686,sub-01,6,P3-O1,74.94325,88.92307708519307,0,1,0,0
687,sub-01,6,Pz-O2,74.9805,52.776281159632184,1,0,0,1
688,sub-01,6,C3-Pz,77.57775,85.71301687436976,0,1,0,0
689,sub-01,6,Pz-O2,80.78175,71.40499244803138,1,0,1,1
690,sub-01,6,F3-Cz,83.56025,94.77767278982655,1,1,1,1
691,sub-01,6,Pz-O1,83.9005,112.69338080885336,1,0,1,1
692,sub-01,6,P3-Pz,84.35,64.425205052969,1,0,0,0
693,sub-01,6,Pz-O1,85.9615,65.75693902741695,0,0,0,0
694,sub-01,6,P3-Pz,89.35875,113.01115022426309,0,0,0,0
695,sub-01,6,P4-Cz,93.1925,120.9083645411338,0,1,0,0
696,sub-01,6,P3-Cz,94.662,116.84894058714792,0,0,0,0
697,sub-01,6,C3-Pz,95.5035,113.23521451784714,1,0,0,1
698,sub-01,6,Pz-O1,98.7045,117.57399594269812,1,0,0,0
699,sub-01,6,C3-P3,101.2635,116.14922608320698,0,0,0,0
700,sub-01,6,T5-C3,101.54575,123.10506918980792,1,1,1,0
701,sub-01,6,C4-Pz,102.8115,81.02170878973845,1,0,0,1
702,sub-01,6,C3-Pz,103.32775,115.72981646714823,0,0,0,0
703,sub-01,6,C3-Pz,103.6665,111.22228370932316,1,1,0,0
704,sub-01,6,T3-P3,104.96425,124.40474039199418,0,0,0,0
705,sub-01,6,T3-T5,112.00375,137.51780346797307,0,1,1,0
706,sub-01,6,T5-P3,117.06775,92.99761682400775,0,1,1,0
707,sub-01,6,T5-P3,119.21775,103.0519896241038,1,1,1,0
708,sub-01,6,C4-Pz,119.64775,112.43962763068325,1,0,1,1
709,sub-01,6,P3-O1,125.20475,122.32578464224287,0,0,0,0
710,sub-01,6,T5-C3,127.27625,150.27577747433295,0,0,1,0
711,sub-01,6,T5-C3,128.639,115.94332034803975,0,1,0,0
712,sub-01,6,C3-Pz,129.3435,150.82079545871602,1,0,0,1
713,sub-01,6,P3-Pz,130.232,122.18458382577504,0,0,0,0
714,sub-01,6,C3-Pz,130.94325,124.85705077011238,0,0,1,0
715,sub-01,6,C3-Pz,132.69875,148.97172685292023,0,0,1,0
716,sub-01,6,C3-Pz,134.453,120.30801793559112,0,0,0,0
717,sub-01,6,Pz-O1,135.35875,107.93662256107939,1,0,0,1
718,sub-01,6,C3-P3,138.349,163.26696930855246,0,0,1,0
719,sub-01,6,C3-Pz,139.601,125.82006174499818,0,0,0,0
720,sub-01,6,P3-O1,141.772,167.2406769550631,0,1,1,0
721,sub-01,6,T3-F3,141.80075,144.8425190705363,1,1,0,1
722,sub-01,6,Cz-Pz,142.0795,135.402430191644,2,0,0,1
723,sub-01,6,C4-Pz,144.30325,148.85599699491706,0,1,0,0
724,sub-01,6,Pz-O1,147.90475,167.15995416486987,0,0,1,0
725,sub-01,6,P3-O1,149.65075,169.87555593706264,1,0,0,1
726,sub-01,6,P3-Pz,150.74475,155.8454739276354,0,0,0,0
727,sub-01,6,P4-Pz,151.41875,160.28794425427358,0,0,0,0
728,sub-01,6,T5-P3,151.94225,125.16461143083451,0,0,0,0
729,sub-01,6,Pz-O1,153.21625,131.4922370605978,0,1,1,0
730,sub-01,6,T3-P3,154.574,180.04821685288638,0,0,0,0
731,sub-01,6,C3-Pz,156.03925,152.9938769203636,0,0,1,0
732,sub-01,6,P3-O1,161.3655,164.1514603335908,0,0,0,0
733,sub-01,6,T4-P4,163.61125,171.80740611105827,0,0,0,0
734,sub-01,6,F4-Cz,167.56675,148.94262620381716,0,0,0,0
735,sub-01,6,C3-Fz,169.48475,147.12459210718566,0,0,0,0
736,sub-01,6,P3-Cz,170.64875,191.02842946250055,0,0,1,0
737,sub-01,6,P3-O1,172.32175,149.32392947797877,0,0,1,0
738,sub-01,6,Cz-Pz,173.90375,150.3506392750013,0,0,0,0
739,sub-01,6,P3-Pz,174.01175,164.495955897084,1,0,0,0
740,sub-01,6,Pz-O1,177.354,181.77989738426888,1,0,0,1
741,sub-01,6,P3-Pz,179.219,163.08837222027918,0,0,0,0
742,sub-01,6,C4-Pz,181.258,154.3161799786525,0,1,1,0
743,sub-01,6,P3-Pz,182.675,160.5237393301911,0,0,0,0
744,sub-01,6,P4-O2,183.76875,211.1872074773489,0,0,1,0
745,sub-01,6,Pz-O1,185.3135,160.78765806146993,0,0,0,0
746,sub-01,6,Pz-O1,188.799,198.60710683066966,0,0,1,0
747,sub-01,6,P3-Pz,190.18825,219.21240160559285,0,0,0,0
748,sub-01,6,Pz-O1,191.83,207.8181105940363,0,0,0,0
749,sub-01,6,P3-O1,192.65825,176.0566108410628,0,0,0,0
750,sub-01,6,Pz-O2,194.5405,216.77130702533074,0,0,0,0
751,sub-01,6,C3-P3,196.28,191.79171940295328,0,0,1,0
752,sub-01,6,C3-Pz,201.06475,175.30351610386217,0,1,0,0
753,sub-01,6,P3-O1,201.2185,213.0015999023072,1,0,0,1
754,sub-01,6,Pz-O2,206.61225,200.2225777718602,1,0,0,1
755,sub-01,6,T5-C3,211.291,236.9775720406806,0,0,0,0
756,sub-01,6,F3-Fz,212.90025,196.0182687086934,0,0,1,0
757,sub-01,6,T3-P3,213.6745,235.45621212081926,0,0,0,0
758,sub-01,6,Fp2-F8,215.865,192.96933322199135,1,0,0,1
759,sub-01,6,C3-Pz,217.88925,205.2759320167066,1,0,0,1
760,sub-01,6,C4-Pz,219.42075,207.98621351599468,0,0,0,0
761,sub-01,6,T4-F4,221.72575,207.0758035317362,1,0,0,1
762,sub-01,6,P3-Pz,226.05825,247.34489008637655,1,0,1,1
763,sub-01,6,F3-Fz,229.005,217.8160175510468,1,1,1,1
